# Data format: "%int(Month)/%int(Day)/%int(Year) %int(Hours):%int(Minutes):%float(Seconds) %float(CorrectedAccelX),%float(CorrectedAccelY),%float(CorrectedAccelZ)"
03/24/20 16:48:19.954102 0.00952,0.97290,0.01465
03/24/20 16:48:19.963391 0.01343,0.97534,0.01782
03/24/20 16:48:19.972944 0.01245,0.97754,0.01392
03/24/20 16:48:19.982264 0.01221,0.97583,0.01636
03/24/20 16:48:19.991587 0.01074,0.97266,0.01709
03/24/20 16:48:20.000908 0.01270,0.97705,0.01416
03/24/20 16:48:20.010220 0.01221,0.97705,0.01587
03/24/20 16:48:20.019527 0.01050,0.97632,0.01758
03/24/20 16:48:20.028826 0.01343,0.98047,0.01709
03/24/20 16:48:20.037880 0.01196,0.97534,0.01538
03/24/20 16:48:20.047201 0.01221,0.97632,0.01685
03/24/20 16:48:20.056520 0.01343,0.97461,0.01489
03/24/20 16:48:20.061872 0.01196,0.97632,0.01489
03/24/20 16:48:20.070936 0.01318,0.97632,0.01733
03/24/20 16:48:20.080250 0.01416,0.97266,0.01367
03/24/20 16:48:20.089554 0.01001,0.98193,0.01587
03/24/20 16:48:20.098879 0.01221,0.97607,0.01587
03/24/20 16:48:20.108183 0.01221,0.97046,0.01636
03/24/20 16:48:20.117495 0.01318,0.97729,0.01782
03/24/20 16:48:20.126814 0.01245,0.97803,0.01392
03/24/20 16:48:20.135891 0.01123,0.97388,0.01660
03/24/20 16:48:20.145212 0.01270,0.97534,0.01660
03/24/20 16:48:20.154528 0.01074,0.97363,0.01807
03/24/20 16:48:20.159878 0.01245,0.97852,0.01929
03/24/20 16:48:20.168943 0.01270,0.97437,0.01318
03/24/20 16:48:20.178267 0.01025,0.97852,0.01880
03/24/20 16:48:20.187595 0.01050,0.97534,0.01709
03/24/20 16:48:20.196913 0.01099,0.97437,0.01978
03/24/20 16:48:20.206228 0.00903,0.97607,0.01392
03/24/20 16:48:20.215536 0.01343,0.97656,0.01758
03/24/20 16:48:20.224852 0.01025,0.97949,0.01392
03/24/20 16:48:20.233908 0.01025,0.97168,0.01318
03/24/20 16:48:20.243227 0.01196,0.97754,0.01587
03/24/20 16:48:20.248577 0.01440,0.98071,0.01660
03/24/20 16:48:20.257906 0.01147,0.97388,0.01855
03/24/20 16:48:20.267229 0.01074,0.97803,0.01904
03/24/20 16:48:20.276281 0.01196,0.97510,0.01807
03/24/20 16:48:20.285605 0.01489,0.97363,0.01587
03/24/20 16:48:20.294933 0.00928,0.97485,0.01685
03/24/20 16:48:20.304255 0.00977,0.97729,0.01440
03/24/20 16:48:20.313585 0.01099,0.97607,0.01392
03/24/20 16:48:20.322895 0.01074,0.97729,0.01367
03/24/20 16:48:20.331947 0.00928,0.97705,0.01514
03/24/20 16:48:20.337296 0.01392,0.97827,0.01367
03/24/20 16:48:20.346624 0.00928,0.97363,0.02075
03/24/20 16:48:20.355948 0.01245,0.97583,0.01855
03/24/20 16:48:20.365246 0.01221,0.97656,0.01782
03/24/20 16:48:20.374306 0.01318,0.97412,0.01538
03/24/20 16:48:20.383633 0.00928,0.97461,0.01563
03/24/20 16:48:20.392931 0.01074,0.97705,0.01807
03/24/20 16:48:20.402218 0.01147,0.97559,0.01563
03/24/20 16:48:20.411524 0.01245,0.97852,0.01489
03/24/20 16:48:20.420816 0.01074,0.98047,0.01953
03/24/20 16:48:20.430594 0.01465,0.97632,0.01660
03/24/20 16:48:20.439669 0.01245,0.97559,0.01563
03/24/20 16:48:20.448988 0.01147,0.97363,0.01611
03/24/20 16:48:20.458311 0.00830,0.97705,0.01807
03/24/20 16:48:20.467600 0.01270,0.97681,0.01758
03/24/20 16:48:20.476921 0.01123,0.97559,0.01611
03/24/20 16:48:20.486233 0.01025,0.97583,0.01563
03/24/20 16:48:20.495558 0.01294,0.97412,0.01416
03/24/20 16:48:20.504576 0.01245,0.97705,0.01514
03/24/20 16:48:20.513899 0.01074,0.97949,0.01367
03/24/20 16:48:20.523190 0.00977,0.97241,0.01440
03/24/20 16:48:20.528530 0.01025,0.97803,0.01782
03/24/20 16:48:20.537577 0.01123,0.97388,0.01733
03/24/20 16:48:20.546904 0.01099,0.97461,0.02197
03/24/20 16:48:20.556212 0.01147,0.97607,0.01709
03/24/20 16:48:20.565523 0.00781,0.97705,0.01685
03/24/20 16:48:20.574797 0.01025,0.97778,0.01587
03/24/20 16:48:20.584112 0.01074,0.97485,0.02002
03/24/20 16:48:20.593405 0.01074,0.97998,0.01636
03/24/20 16:48:20.602465 0.01343,0.97656,0.01538
03/24/20 16:48:20.611784 0.01343,0.97583,0.01172
03/24/20 16:48:20.617138 0.01172,0.97485,0.01953
03/24/20 16:48:20.626431 0.01440,0.97949,0.01855
03/24/20 16:48:20.635510 0.01270,0.97583,0.01807
03/24/20 16:48:20.644802 0.01343,0.97705,0.01904
03/24/20 16:48:20.654131 0.01172,0.97632,0.01367
03/24/20 16:48:20.663410 0.01172,0.97803,0.01807
03/24/20 16:48:20.672737 0.01343,0.97632,0.01660
03/24/20 16:48:20.682056 0.00928,0.97339,0.01270
03/24/20 16:48:20.691366 0.01074,0.97437,0.01709
03/24/20 16:48:20.700413 0.01245,0.97437,0.01294
03/24/20 16:48:20.705767 0.01343,0.97485,0.01538
03/24/20 16:48:20.715071 0.00879,0.97852,0.01782
03/24/20 16:48:20.724382 0.01270,0.97656,0.01514
03/24/20 16:48:20.733458 0.01245,0.97388,0.01758
03/24/20 16:48:20.742773 0.01050,0.97754,0.01587
03/24/20 16:48:20.752064 0.01416,0.97754,0.01660
03/24/20 16:48:20.761360 0.01172,0.97437,0.01465
03/24/20 16:48:20.770651 0.01172,0.97388,0.01416
03/24/20 16:48:20.779947 0.01025,0.97949,0.01514
03/24/20 16:48:20.789251 0.01343,0.97729,0.01489
03/24/20 16:48:20.798805 0.01123,0.97510,0.01709
03/24/20 16:48:20.808127 0.00977,0.97339,0.01978
03/24/20 16:48:20.817450 0.01318,0.97192,0.01636
03/24/20 16:48:20.826767 0.01367,0.97339,0.01709
03/24/20 16:48:20.836060 0.01074,0.97900,0.01855
03/24/20 16:48:20.845366 0.01196,0.97632,0.01782
03/24/20 16:48:20.854658 0.01294,0.97607,0.01465
03/24/20 16:48:20.863726 0.01025,0.97656,0.01440
03/24/20 16:48:20.873051 0.01172,0.97729,0.01514
03/24/20 16:48:20.882355 0.01270,0.97583,0.01611
03/24/20 16:48:20.891666 0.01416,0.97437,0.01611
03/24/20 16:48:20.901466 0.01025,0.97534,0.01880
03/24/20 16:48:20.910765 0.01392,0.97290,0.01465
03/24/20 16:48:20.920071 0.01172,0.97388,0.01929
03/24/20 16:48:20.929146 0.01147,0.97900,0.01538
03/24/20 16:48:20.938467 0.01221,0.97681,0.01807
03/24/20 16:48:20.947763 0.00977,0.97778,0.01953
03/24/20 16:48:20.957083 0.01343,0.97754,0.01978
03/24/20 16:48:20.966381 0.01343,0.97559,0.01733
03/24/20 16:48:20.975700 0.01147,0.97290,0.01855
03/24/20 16:48:20.985003 0.01074,0.97729,0.01636
03/24/20 16:48:20.994541 0.01050,0.97437,0.01563
03/24/20 16:48:21.003853 0.01245,0.97510,0.01440
03/24/20 16:48:21.013149 0.01172,0.97900,0.01465
03/24/20 16:48:21.022448 0.01147,0.97461,0.01709
03/24/20 16:48:21.031763 0.01367,0.97656,0.01685
03/24/20 16:48:21.041019 0.01123,0.97559,0.01440
03/24/20 16:48:21.050325 0.01123,0.97388,0.01367
03/24/20 16:48:21.059402 0.01172,0.97656,0.02026
03/24/20 16:48:21.068693 0.01172,0.97339,0.01538
03/24/20 16:48:21.078007 0.01392,0.97437,0.01685
03/24/20 16:48:21.083355 0.00879,0.97583,0.01855
03/24/20 16:48:21.092386 0.01123,0.97534,0.01367
03/24/20 16:48:21.101690 0.01001,0.97388,0.01855
03/24/20 16:48:21.110998 0.01196,0.97754,0.01538
03/24/20 16:48:21.120289 0.01074,0.97559,0.01611
03/24/20 16:48:21.129614 0.01221,0.97607,0.01074
03/24/20 16:48:21.138895 0.01074,0.97534,0.01489
03/24/20 16:48:21.148188 0.01270,0.97827,0.01489
03/24/20 16:48:21.157246 0.00977,0.97485,0.01636
03/24/20 16:48:21.166555 0.00879,0.97437,0.01782
03/24/20 16:48:21.171902 0.00928,0.98096,0.01294
03/24/20 16:48:21.181223 0.01001,0.97266,0.01587
03/24/20 16:48:21.190281 0.01270,0.97754,0.01221
03/24/20 16:48:21.199574 0.00879,0.97998,0.01733
03/24/20 16:48:21.208893 0.01245,0.97607,0.01685
03/24/20 16:48:21.218159 0.01123,0.97485,0.01318
03/24/20 16:48:21.227463 0.01392,0.97705,0.01685
03/24/20 16:48:21.236757 0.00977,0.97266,0.01587
03/24/20 16:48:21.246063 0.01172,0.97607,0.01636
03/24/20 16:48:21.255123 0.01489,0.97656,0.01660
03/24/20 16:48:21.264442 0.01001,0.97559,0.01538
03/24/20 16:48:21.269794 0.01025,0.97388,0.01685
03/24/20 16:48:21.279085 0.01074,0.97656,0.01685
03/24/20 16:48:21.288158 0.01221,0.97290,0.01611
03/24/20 16:48:21.297476 0.00684,0.97949,0.01538
03/24/20 16:48:21.306786 0.01416,0.97949,0.01392
03/24/20 16:48:21.316101 0.00781,0.97998,0.01904
03/24/20 16:48:21.325411 0.01172,0.98364,0.01660
03/24/20 16:48:21.334717 0.01196,0.97876,0.01514
03/24/20 16:48:21.344025 0.01245,0.97803,0.01929
03/24/20 16:48:21.353094 0.01172,0.97412,0.01807
03/24/20 16:48:21.358435 0.01172,0.97754,0.01733
03/24/20 16:48:21.367741 0.01099,0.97461,0.01465
03/24/20 16:48:21.377047 0.01343,0.97607,0.01587
03/24/20 16:48:21.386103 0.01245,0.97437,0.01709
03/24/20 16:48:21.395401 0.00928,0.97388,0.01367
03/24/20 16:48:21.404717 0.01025,0.97534,0.01636
03/24/20 16:48:21.414024 0.01172,0.97412,0.01636
03/24/20 16:48:21.423330 0.01025,0.97852,0.01636
03/24/20 16:48:21.432652 0.00830,0.97412,0.01953
03/24/20 16:48:21.441967 0.01270,0.97363,0.01636
03/24/20 16:48:21.451492 0.01392,0.97656,0.01514
03/24/20 16:48:21.460798 0.01172,0.97803,0.01538
03/24/20 16:48:21.470093 0.01147,0.97388,0.01660
03/24/20 16:48:21.479410 0.00928,0.97583,0.01904
03/24/20 16:48:21.488705 0.01294,0.97266,0.01587
03/24/20 16:48:21.498022 0.01196,0.97705,0.01611
03/24/20 16:48:21.507345 0.01294,0.97705,0.01367
03/24/20 16:48:21.516403 0.01294,0.97632,0.01660
03/24/20 16:48:21.525724 0.01343,0.97998,0.01636
03/24/20 16:48:21.535025 0.01465,0.97510,0.01807
03/24/20 16:48:21.540377 0.01025,0.97412,0.01733
03/24/20 16:48:21.549431 0.01270,0.97534,0.01807
03/24/20 16:48:21.558741 0.01123,0.97290,0.01758
03/24/20 16:48:21.568045 0.01392,0.97607,0.01855
03/24/20 16:48:21.577358 0.01025,0.97803,0.01587
03/24/20 16:48:21.586649 0.01196,0.97681,0.01636
03/24/20 16:48:21.595957 0.01074,0.97949,0.01685
03/24/20 16:48:21.605246 0.01147,0.97632,0.01563
03/24/20 16:48:21.614296 0.01196,0.97681,0.01538
03/24/20 16:48:21.623604 0.01294,0.97559,0.01587
03/24/20 16:48:21.628956 0.01294,0.97485,0.01587
03/24/20 16:48:21.638271 0.01221,0.97754,0.01758
03/24/20 16:48:21.647333 0.01050,0.97363,0.01611
03/24/20 16:48:21.656622 0.00781,0.97388,0.01318
03/24/20 16:48:21.665926 0.01001,0.97852,0.01660
03/24/20 16:48:21.675242 0.01025,0.97852,0.01538
03/24/20 16:48:21.684549 0.01318,0.97754,0.01440
03/24/20 16:48:21.693850 0.01025,0.97363,0.01758
03/24/20 16:48:21.703161 0.01123,0.97803,0.01270
03/24/20 16:48:21.712229 0.01123,0.97632,0.01538
03/24/20 16:48:21.721541 0.00928,0.97363,0.01709
03/24/20 16:48:21.726875 0.01196,0.97559,0.01611
03/24/20 16:48:21.736155 0.01025,0.97437,0.01440
03/24/20 16:48:21.745474 0.01196,0.97607,0.01343
03/24/20 16:48:21.754551 0.00781,0.97559,0.01245
03/24/20 16:48:21.763868 0.01440,0.97485,0.01782
03/24/20 16:48:21.773192 0.01001,0.97534,0.01660
03/24/20 16:48:21.782505 0.01123,0.97510,0.01685
03/24/20 16:48:21.791800 0.01025,0.97656,0.01465
03/24/20 16:48:21.801075 0.01465,0.97754,0.01538
03/24/20 16:48:21.810123 0.01221,0.97852,0.01538
03/24/20 16:48:21.815470 0.01196,0.97412,0.01465
03/24/20 16:48:21.824778 0.01025,0.97412,0.01563
03/24/20 16:48:21.834097 0.00952,0.97266,0.01587
03/24/20 16:48:21.843418 0.01245,0.97632,0.01709
03/24/20 16:48:21.852489 0.01147,0.97754,0.01807
03/24/20 16:48:21.861813 0.01001,0.97632,0.01489
03/24/20 16:48:21.871126 0.00928,0.97290,0.01611
03/24/20 16:48:21.880409 0.01123,0.97925,0.01758
03/24/20 16:48:21.889706 0.01025,0.97705,0.01709
03/24/20 16:48:21.899031 0.01074,0.97583,0.01904
03/24/20 16:48:21.908815 0.01196,0.97437,0.01685
03/24/20 16:48:21.917864 0.00879,0.97534,0.01855
03/24/20 16:48:21.927181 0.01147,0.97217,0.01636
03/24/20 16:48:21.936481 0.01343,0.97925,0.01636
03/24/20 16:48:21.945786 0.01294,0.97632,0.01489
03/24/20 16:48:21.955099 0.01123,0.97998,0.01831
03/24/20 16:48:21.964403 0.01025,0.97534,0.01514
03/24/20 16:48:21.973713 0.01074,0.97607,0.01782
03/24/20 16:48:21.982723 0.00879,0.97363,0.01831
03/24/20 16:48:21.992033 0.01074,0.97510,0.01904
03/24/20 16:48:21.997368 0.00977,0.97583,0.01807
03/24/20 16:48:22.006693 0.01343,0.97388,0.02075
03/24/20 16:48:22.015734 0.01001,0.97778,0.01855
03/24/20 16:48:22.025043 0.00781,0.98096,0.01807
03/24/20 16:48:22.034361 0.01343,0.97729,0.01416
03/24/20 16:48:22.043669 0.01025,0.97998,0.01221
03/24/20 16:48:22.052958 0.01270,0.97583,0.01367
03/24/20 16:48:22.062254 0.01196,0.97607,0.01563
03/24/20 16:48:22.071560 0.01245,0.97583,0.01514
03/24/20 16:48:22.080639 0.01123,0.97314,0.01636
03/24/20 16:48:22.089930 0.01318,0.97583,0.01709
03/24/20 16:48:22.095251 0.01172,0.97412,0.01392
03/24/20 16:48:22.104570 0.01221,0.97339,0.01953
03/24/20 16:48:22.113617 0.01563,0.97729,0.01904
03/24/20 16:48:22.122919 0.01025,0.97900,0.01685
03/24/20 16:48:22.132229 0.00830,0.97607,0.01782
03/24/20 16:48:22.141546 0.00903,0.97559,0.01270
03/24/20 16:48:22.150869 0.01367,0.97559,0.01587
03/24/20 16:48:22.160177 0.01025,0.98145,0.01807
03/24/20 16:48:22.169489 0.01196,0.97437,0.01953
03/24/20 16:48:22.178545 0.00854,0.97388,0.01465
03/24/20 16:48:22.183899 0.01294,0.97754,0.01660
03/24/20 16:48:22.193211 0.01367,0.97656,0.01978
03/24/20 16:48:22.202528 0.01147,0.97900,0.01514
03/24/20 16:48:22.211578 0.00879,0.98242,0.01636
03/24/20 16:48:22.220854 0.00928,0.97827,0.01587
03/24/20 16:48:22.230150 0.01221,0.98071,0.01367
03/24/20 16:48:22.239470 0.01270,0.97656,0.01367
03/24/20 16:48:22.248760 0.01367,0.97754,0.01733
03/24/20 16:48:22.258085 0.01123,0.97778,0.01685
03/24/20 16:48:22.267405 0.01123,0.97852,0.01831
03/24/20 16:48:22.276951 0.01172,0.97998,0.01807
03/24/20 16:48:22.286259 0.01440,0.97168,0.01831
03/24/20 16:48:22.295553 0.01025,0.97388,0.01538
03/24/20 16:48:22.304861 0.01294,0.97241,0.01636
03/24/20 16:48:22.314173 0.00977,0.97485,0.02075
03/24/20 16:48:22.323475 0.01123,0.97632,0.01611
03/24/20 16:48:22.332785 0.01196,0.97729,0.01538
03/24/20 16:48:22.341854 0.01025,0.97485,0.01489
03/24/20 16:48:22.351179 0.01196,0.97656,0.01733
03/24/20 16:48:22.360498 0.01294,0.97534,0.01904
03/24/20 16:48:22.365822 0.01147,0.97803,0.01733
03/24/20 16:48:22.374887 0.01147,0.97656,0.01465
03/24/20 16:48:22.384199 0.01245,0.97266,0.01660
03/24/20 16:48:22.393492 0.01172,0.97437,0.01221
03/24/20 16:48:22.402805 0.01172,0.97852,0.01953
03/24/20 16:48:22.412094 0.00928,0.97388,0.01660
03/24/20 16:48:22.421375 0.01172,0.97559,0.01758
03/24/20 16:48:22.430693 0.01050,0.97461,0.01270
03/24/20 16:48:22.439753 0.01318,0.97485,0.01685
03/24/20 16:48:22.449068 0.00977,0.97510,0.01733
03/24/20 16:48:22.458393 0.01099,0.97583,0.01611
03/24/20 16:48:22.463741 0.01294,0.97485,0.01660
03/24/20 16:48:22.472803 0.01172,0.97729,0.01758
03/24/20 16:48:22.482124 0.00977,0.97217,0.01538
03/24/20 16:48:22.491446 0.01074,0.97632,0.01709
03/24/20 16:48:22.500736 0.01318,0.97388,0.01733
03/24/20 16:48:22.510048 0.00830,0.97632,0.01758
03/24/20 16:48:22.519341 0.01245,0.97437,0.01416
03/24/20 16:48:22.528662 0.01147,0.97656,0.01733
03/24/20 16:48:22.537703 0.01025,0.97363,0.01807
03/24/20 16:48:22.547028 0.01123,0.97583,0.01855
03/24/20 16:48:22.552361 0.01074,0.97314,0.01489
03/24/20 16:48:22.561644 0.01294,0.97607,0.01880
03/24/20 16:48:22.570715 0.00928,0.97339,0.01758
03/24/20 16:48:22.580027 0.00928,0.97510,0.01489
03/24/20 16:48:22.589352 0.01123,0.97412,0.01538
03/24/20 16:48:22.598660 0.01270,0.97363,0.01636
03/24/20 16:48:22.607965 0.00757,0.97754,0.01367
03/24/20 16:48:22.617266 0.00830,0.98047,0.01611
03/24/20 16:48:22.626574 0.01392,0.97461,0.01367
03/24/20 16:48:22.635632 0.01172,0.97632,0.01733
03/24/20 16:48:22.640963 0.01392,0.97290,0.01758
03/24/20 16:48:22.650276 0.01172,0.97754,0.01489
03/24/20 16:48:22.659594 0.01221,0.97314,0.01318
03/24/20 16:48:22.668657 0.00781,0.97168,0.01465
03/24/20 16:48:22.677963 0.01172,0.97656,0.01587
03/24/20 16:48:22.687241 0.01123,0.97534,0.01514
03/24/20 16:48:22.696529 0.01318,0.97974,0.01855
03/24/20 16:48:22.705837 0.01196,0.97754,0.01831
03/24/20 16:48:22.715136 0.01123,0.97583,0.01514
03/24/20 16:48:22.724461 0.01074,0.97827,0.01929
03/24/20 16:48:22.733997 0.01318,0.97656,0.01636
03/24/20 16:48:22.743305 0.01147,0.97729,0.01270
03/24/20 16:48:22.752625 0.01172,0.97778,0.01685
03/24/20 16:48:22.761950 0.01294,0.97412,0.01563
03/24/20 16:48:22.771267 0.00879,0.97852,0.01709
03/24/20 16:48:22.780592 0.01416,0.97339,0.01807
03/24/20 16:48:22.789911 0.00830,0.97632,0.01807
03/24/20 16:48:22.798984 0.01050,0.97656,0.01685
03/24/20 16:48:22.808302 0.01123,0.97681,0.01660
03/24/20 16:48:22.817616 0.01465,0.97705,0.01685
03/24/20 16:48:22.826904 0.01123,0.97852,0.01172
03/24/20 16:48:22.836699 0.01196,0.97729,0.01733
03/24/20 16:48:22.846022 0.01221,0.97437,0.01782
03/24/20 16:48:22.855337 0.01147,0.97290,0.01587
03/24/20 16:48:22.864410 0.00781,0.97388,0.01929
03/24/20 16:48:22.873726 0.01343,0.97485,0.01758
03/24/20 16:48:22.883032 0.01123,0.97217,0.01685
03/24/20 16:48:22.892344 0.01294,0.97852,0.01807
03/24/20 16:48:22.901661 0.01172,0.97681,0.01392
03/24/20 16:48:22.910982 0.01221,0.97656,0.01733
03/24/20 16:48:22.920288 0.01221,0.97461,0.01440
03/24/20 16:48:22.929834 0.01416,0.98047,0.01416
03/24/20 16:48:22.939154 0.01294,0.97266,0.01685
03/24/20 16:48:22.948477 0.01147,0.97681,0.01636
03/24/20 16:48:22.957781 0.01294,0.97510,0.01758
03/24/20 16:48:22.967094 0.01074,0.97266,0.01538
03/24/20 16:48:22.976404 0.01172,0.97754,0.01636
03/24/20 16:48:22.985704 0.01147,0.97656,0.01685
03/24/20 16:48:22.994766 0.01123,0.97754,0.01563
03/24/20 16:48:23.004047 0.01172,0.98193,0.01465
03/24/20 16:48:23.013371 0.01245,0.97510,0.01563
03/24/20 16:48:23.018723 0.01196,0.97388,0.01733
03/24/20 16:48:23.028030 0.01270,0.97412,0.01733
03/24/20 16:48:23.037094 0.01367,0.97949,0.01587
03/24/20 16:48:23.046413 0.01099,0.97656,0.01978
03/24/20 16:48:23.055740 0.01245,0.97900,0.01514
03/24/20 16:48:23.065062 0.01147,0.97900,0.01685
03/24/20 16:48:23.074387 0.01099,0.97705,0.01758
03/24/20 16:48:23.083708 0.01074,0.97754,0.01831
03/24/20 16:48:23.092756 0.01489,0.97461,0.01563
03/24/20 16:48:23.102060 0.01367,0.97388,0.01709
03/24/20 16:48:23.107401 0.01050,0.97607,0.01563
03/24/20 16:48:23.116705 0.01294,0.97754,0.01831
03/24/20 16:48:23.126001 0.00806,0.97559,0.01538
03/24/20 16:48:23.135071 0.01245,0.97461,0.01782
03/24/20 16:48:23.144367 0.00928,0.97900,0.01514
03/24/20 16:48:23.153685 0.01147,0.97754,0.01538
03/24/20 16:48:23.162994 0.01123,0.97437,0.01514
03/24/20 16:48:23.172312 0.01172,0.97534,0.01465
03/24/20 16:48:23.181623 0.01440,0.97656,0.01782
03/24/20 16:48:23.190664 0.01245,0.97461,0.01563
03/24/20 16:48:23.199986 0.01025,0.97583,0.01465
03/24/20 16:48:23.205320 0.01245,0.97363,0.01636
03/24/20 16:48:23.214628 0.01270,0.97119,0.01489
03/24/20 16:48:23.223930 0.01318,0.97632,0.01953
03/24/20 16:48:23.233006 0.01147,0.98047,0.01587
03/24/20 16:48:23.242292 0.00928,0.97681,0.01514
03/24/20 16:48:23.251591 0.00830,0.97705,0.01538
03/24/20 16:48:23.260908 0.01123,0.97852,0.01685
03/24/20 16:48:23.270220 0.01001,0.97510,0.01758
03/24/20 16:48:23.279497 0.00977,0.98193,0.01563
03/24/20 16:48:23.288555 0.01099,0.97070,0.01318
03/24/20 16:48:23.293903 0.00928,0.97656,0.01514
03/24/20 16:48:23.303211 0.00879,0.97852,0.01953
03/24/20 16:48:23.312500 0.01245,0.97437,0.01416
03/24/20 16:48:23.321808 0.01123,0.97925,0.01636
03/24/20 16:48:23.330877 0.00928,0.97534,0.01709
03/24/20 16:48:23.340160 0.00879,0.98462,0.01270
03/24/20 16:48:23.349463 0.01196,0.97534,0.01953
03/24/20 16:48:23.358742 0.01099,0.97681,0.01782
03/24/20 16:48:23.368029 0.01318,0.97534,0.01758
03/24/20 16:48:23.377323 0.01172,0.97095,0.01831
03/24/20 16:48:23.387075 0.01489,0.97559,0.01929
03/24/20 16:48:23.396139 0.01392,0.97925,0.01587
03/24/20 16:48:23.405439 0.01123,0.97583,0.01880
03/24/20 16:48:23.414745 0.01196,0.97388,0.01367
03/24/20 16:48:23.424063 0.01196,0.97510,0.01636
03/24/20 16:48:23.433373 0.01074,0.98047,0.01587
03/24/20 16:48:23.442646 0.01196,0.97412,0.01758
03/24/20 16:48:23.451958 0.01172,0.97681,0.01685
03/24/20 16:48:23.461027 0.01245,0.97607,0.01440
03/24/20 16:48:23.470346 0.01147,0.97241,0.01440
03/24/20 16:48:23.475689 0.01196,0.97656,0.01733
03/24/20 16:48:23.484995 0.01367,0.97388,0.01733
03/24/20 16:48:23.494036 0.01367,0.97314,0.01270
03/24/20 16:48:23.503359 0.01099,0.97510,0.01636
03/24/20 16:48:23.512638 0.00830,0.97754,0.01685
03/24/20 16:48:23.521936 0.01074,0.98096,0.01587
03/24/20 16:48:23.531254 0.01392,0.97754,0.01855
03/24/20 16:48:23.540550 0.00879,0.97388,0.01563
03/24/20 16:48:23.549851 0.01367,0.97241,0.01636
03/24/20 16:48:23.558922 0.00977,0.97803,0.01514
03/24/20 16:48:23.568230 0.01050,0.97461,0.01367
03/24/20 16:48:23.573582 0.01147,0.97388,0.01611
03/24/20 16:48:23.582884 0.01172,0.97632,0.01880
03/24/20 16:48:23.591948 0.01074,0.97437,0.01465
03/24/20 16:48:23.601265 0.01147,0.97437,0.01709
03/24/20 16:48:23.610575 0.01074,0.97632,0.01587
03/24/20 16:48:23.619888 0.01196,0.97559,0.01636
03/24/20 16:48:23.629211 0.01392,0.97583,0.01782
03/24/20 16:48:23.638529 0.00879,0.98145,0.01733
03/24/20 16:48:23.647821 0.01196,0.97485,0.01587
03/24/20 16:48:23.656878 0.00903,0.97705,0.02051
03/24/20 16:48:23.662260 0.01074,0.97607,0.01587
03/24/20 16:48:23.671576 0.01392,0.97583,0.01709
03/24/20 16:48:23.680864 0.01465,0.97192,0.01611
03/24/20 16:48:23.689934 0.01001,0.97388,0.01929
03/24/20 16:48:23.699244 0.01392,0.97412,0.01514
03/24/20 16:48:23.708529 0.00781,0.97388,0.01855
03/24/20 16:48:23.717852 0.00854,0.97681,0.01660
03/24/20 16:48:23.727156 0.01270,0.97437,0.01904
03/24/20 16:48:23.736467 0.00977,0.97607,0.01685
03/24/20 16:48:23.745771 0.01221,0.97412,0.01343
03/24/20 16:48:23.755325 0.01245,0.98218,0.01733
03/24/20 16:48:23.764645 0.01392,0.97900,0.01221
03/24/20 16:48:23.773954 0.01001,0.97412,0.01807
03/24/20 16:48:23.783243 0.01611,0.97900,0.01416
03/24/20 16:48:23.792564 0.01172,0.97559,0.01709
03/24/20 16:48:23.801884 0.01343,0.97803,0.01636
03/24/20 16:48:23.811209 0.01270,0.98242,0.01709
03/24/20 16:48:23.820250 0.01514,0.97607,0.01611
03/24/20 16:48:23.829573 0.01001,0.97656,0.01685
03/24/20 16:48:23.838881 0.01660,0.97852,0.01880
03/24/20 16:48:23.844233 0.01465,0.97437,0.01392
03/24/20 16:48:23.853293 0.00781,0.97656,0.01758
03/24/20 16:48:23.862619 0.01221,0.97729,0.01685
03/24/20 16:48:23.871941 0.01025,0.97217,0.01929
03/24/20 16:48:23.881268 0.01318,0.97974,0.01685
